"23972","12","11487","1","0","21874","2","0","10810","2","0","15598","2","0","29542","2","0","0","0","0","0","0","0","59"
"23972","13","33478","1","0","43978","3","0","3850","2","0","19942","1","0","20530","2","0","0","0","0","0","0","0","60"
"23972","14","23014","1","0","46759","4","0","22332","2","0","29393","2","0","38282","2","0","0","0","0","0","0","0","61"
"23972","15","38798","3","0","31988","2","0","40066","2","0","18199","1","0","31934","2","0","0","0","0","0","0","0","62"
"23972","16","20240","1","0","21796","2","0","28029","2","0","29240","2","0","45607","2","0","0","0","0","0","0","0","63"
"23972","17","16121","3","0","15795","2","0","2970","1","0","10165","2","0","27638","1","0","0","0","0","0","0","0","64"
"23972","18","11550","1","0","3850","1","0","66734","1","0","0","0","0","13970","2","0","0","0","0","0","0","0","65"
"24710","10","0","0","0","7690","1","0","86410","4","0","33650","1","0","27600","1","0","17475","1","0","0","0","0","66"
"24710","11","0","0","0","33350","1","0","16301","2","0","25465","2","0","46830","3","0","28012","2","0","24170","2","0","67"
"24710","12","13216","1","0","0","0","0","5555","1","0","19867","1","0","23675","1","0","57202","2","0","17128","1","0","68"
"24710","13","31370","2","0","6000","1","0","40235","3","0","34400","1","0","30000","1","0","11735","2","0","22983","2","0","69"
"24710","14","31405","1","0","6430","1","0","68550","2","0","9514","1","0","15513","1","0","28649","2","0","23006","2","0","70"
"24710","15","10612","1","0","17465","2","0","24436","2","0","33049","1","0","24913","2","0","37853","1","0","56510","2","0","71"
"24710","16","24772","2","0","43000","1","0","36544","2","0","17694","1","0","23660","2","0","7388","1","0","25894","2","0","72"
"24710","17","48000","1","0","11464","1","0","23300","2","0","34606","1","0","30876","2","0","36120","1","0","19160","2","0","73"
"24710","18","2100","1","0","9634","2","0","16326","2","0","11379","1","0","18650","2","0","14290","2","0","14500","1","0","74"
"24710","19","3800","1","0","3275","1","0","46730","2","0","28890","1","0","13280","1","0","6600","1","0","0","0","0","75"
"24895","10","23220","2","0","50386","2","0","25737","2","0","25345","2","0","23295","2","0","24935","2","0","17827","2","0","76"
"24895","11","16145","1","0","50394","4","0","43775","3","0","40757","2","0","41658","2","0","36487","2","0","34817","2","0","77"
"24895","12","11450","1","0","74844","3","0","44362","2","0","22364","2","0","16452","2","0","26830","2","0","58478","3","0","78"
"24895","13","33550","2","0","24584","2","0","23740","2","0","43031","2","0","34742","2","0","8117","2","0","22573","2","0","79"
"24895","14","12484","2","0","59819","3","0","23094","2","0","38866","2","0","17059","2","0","30343","3","0","21706","2","0","80"
"24895","15","33793","2","0","37996","2","0","25160","2","0","30529","2","0","32554","2","0","35794","2","0","19280","2","0","81"
"24895","16","33399","2","0","35642","3","0","34097","2","0","21350","1","0","19044","2","0","48393","3","0","28389","2","0","82"
"24895","17","34620","2","0","45515","2","0","49675","2","0","32973","2","0","33715","2","0","24338","2","0","35150","2","0","83"
"24895","18","8924","1","0","8600","1","0","42140","2","0","60450","2","0","20556","2","0","27735","1","0","39134","2","0","84"
"24895","19","45844","2","0","27732","2","0","12405","1","0","20300","1","0","22567","2","0","33464","2","0","31175","1","0","85"
"24895","20","0","0","0","0","0","0","0","0","0","0","0","0","14697","1","0","0","0","0","0","0","0","86"
"25776","10","26034","1","0","60475","3","0","16730","2","0","26400","2","0","26475","1","0","43290","2","0","35650","2","0","87"
"25776","11","39760","2","0","41740","3","0","22717","2","0","21586","2","0","44417","2","0","42455","2","0","33350","2","0","88"
"25776","12","28875","2","0","39138","2","0","17606","1","0","38463","2","0","24086","2","0","31867","2","0","60784","2","0","89"
"25776","13","19520","2","0","46692","2","0","31320","2","0","31786","2","0","40905","2","0","40350","2","0","19920","2","0","90"
"25776","14","17259","1","0","45970","2","0","35780","2","0","35730","2","0","31800","2","0","91138","4","0","34578","3","0","91"
"25776","15","41158","2","0","28715","2","0","38284","3","0","34963","2","0","41995","2","0","47873","3","0","63645","3","0","92"
"25776","16","25375","1","0","44438","2","0","43582","3","0","22200","1","0","28453","2","0","63739","3","0","30457","2","0","93"
"25776","17","29380","2","0","36950","2","0","47738","2","0","38267","2","0","49630","2","0","49980","3","0","37490","2","0","94"
"25776","18","33950","2","0","35229","2","0","65263","3","0","23572","2","0","35910","2","0","45750","2","0","35542","3","0","95"
"25776","19","29800","1","0","40442","2","0","28209","2","0","88084","3","0","45212","2","0","30983","1","0","13320","2","0","96"
"25776","20","0","0","0","7500","1","0","0","1","0","13000","1","0","8667","1","0","9500","1","0","0","0","0","97"
"25780","09","0","0","0","54180","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98"
"25780","10","27916","2","0","70876","3","0","41521","3","0","34707","2","0","37744","2","0","59028","3","0","34917","2","0","99"
"25780","11","32675","2","0","23243","2","0","36666","3","0","32326","2","0","52114","2","0","36983","2","0","71795","3","0","100"
"25780","12","38228","2","0","58941","2","0","30522","2","0","56312","4","0","52836","2","0","59558","3","0","54806","3","0","101"
"25780","13","22746","2","0","26985","2","0","22435","2","0","33110","2","0","22924","2","0","44634","2","0","60539","2","0","102"
"25780","14","40578","2","0","35070","3","0","48169","3","0","49342","3","0","22803","2","0","61026","3","0","39255","2","0","103"
"25780","15","39950","2","0","61634","3","0","20769","2","0","55828","3","0","32083","2","0","52639","3","0","55400","2","0","104"
"25780","16","22394","2","0","120580","6","0","30328","3","0","37235","3","0","28900","2","0","60752","3","0","38579","2","0","105"
"25780","17","23934","2","0","34620","2","0","28518","2","0","18040","1","0","34748","2","0","67744","3","0","34508","2","0","106"
"25780","18","27400","1","0","21234","2","0","26170","2","0","39250","1","0","23768","2","0","21717","2","0","97700","2","0","107"
"25780","19","19980","1","0","24467","2","0","48000","1","0","39695","1","0","59250","2","0","17367","2","0","66692","2","0","108"
"25979","09","23600","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109"
"25979","10","196800","8","0","44850","2","0","25725","2","0","29667","2","0","37550","2","0","11900","1","0","57380","2","0","110"
"25979","11","125642","5","0","46329","2","0","57100","3","0","48420","3","0","60900","3","0","73728","3","0","60530","3","0","111"
"25979","12","73059","3","0","72586","3","0","59200","4","0","49550","2","0","62134","2","0","63982","3","0","60250","3","0","112"
"25979","13","41109","2","0","54329","3","0","52959","2","0","51500","3","0","61655","3","0","72905","3","0","58612","3","0","113"
"25979","14","43037","2","0","73725","4","0","44729","2","0","32720","2","0","38599","2","0","59046","3","0","63628","3","0","114"
"25979","15","76350","3","0","72495","4","0","80450","3","0","59294","3","0","86734","3","0","94849","4","0","125938","5","0","115"
"25979","16","74729","2","0","37629","2","0","59466","3","0","34209","2","0","37484","2","0","102970","5","0","50389","3","0","116"
"25979","17","36008","2","0","84250","3","0","51100","3","0","61609","3","0","57809","3","0","72450","3","0","53573","4","0","117"
"25979","18","39836","2","0","24002","2","0","43708","3","0","32830","2","0","56795","3","0","95080","3","0","48480","2","0","118"
"25979","19","37550","2","0","54400","3","0","33320","2","0","81257","4","0","42069","3","0","49415","3","0","34125","2","0","119"
"25979","20","34100","1","0","3500","1","0","17000","1","0","0","0","0","71900","1","0","9800","1","0","0","0","0","120"
"26051","09","0","0","0","195100","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121"
"26051","10","14844","1","0","123550","6","0","25577","2","0","24413","2","0","50534","2","0","52900","2","0","25120","2","0","122"
"26051","11","53482","2","0","79522","6","0","102809","4","0","36272","2","0","60956","3","0","57085","2","0","83241","3","0","123"
"26051","12","72467","3","0","96750","4","0","76762","4","0","48425","3","0","56015","3","0","73300","3","0","79795","3","0","124"
"26051","13","45160","2","0","81380","4","0","67029","3","0","18836","3","0","43317","3","0","69467","4","0","81404","4","0","125"
"26051","14","54508","2","0","82089","4","0","70056","3","0","52700","3","0","64984","3","0","77596","4","0","102092","4","0","126"
"26051","15","51813","2","0","105288","5","0","63478","3","0","97115","4","0","69846","3","0","98286","4","0","108908","5","0","127"
"26051","16","51400","2","0","102323","4","0","80306","3","0","89057","3","0","32380","2","0","106005","4","0","120259","5","0","128"
"26051","17","34915","2","0","77729","3","0","79160","3","0","73143","3","0","62137","2","0","90700","4","0","57732","3","0","129"
"26051","18","49967","2","0","65389","3","0","68138","4","0","60447","3","0","66046","3","0","59750","3","0","69120","3","0","130"
"26051","19","33943","2","0","84956","3","0","56689","3","0","40960","2","0","64717","3","0","48595","2","0","47286","2","0","131"
"26051","20","73300","1","0","17000","1","0","35200","1","0","31000","1","0","29870","2","0","17125","1","0","0","0","0","132"
"26053","09","0","0","0","0","0","0","0","0","0","0","0","0","11400","1","0","0","0","0","0","0","0","133"
"26053","10","52000","1","0","52970","2","0","0","0","0","28980","1","0","0","0","0","56160","2","0","25200","1","0","134"
"26053","11","-1273","1","0","71358","2","0","38200","2","0","17889","1","0","25858","2","0","32053","2","0","46879","2","0","135"
"26053","12","43468","2","0","13965","1","0","27128","1","0","25235","2","0","61465","2","0","41902","2","0","44716","1","0","136"
"26053","13","31138","2","0","30005","2","0","14581","2","0","25546","2","0","51773","1","0","28404","2","0","36932","2","0","137"
"26053","14","26660","2","0","18218","2","0","93550","2","0","39507","2","0","9250","1","0","48511","2","0","22655","2","0","138"
"26053","15","32848","2","0","13750","1","0","48200","3","0","40993","2","0","28030","1","0","41326","3","0","77163","2","0","139"
"26053","16","15439","2","0","22067","2","0","8590","1","0","18886","2","0","51363","2","0","25639","2","0","58536","2","0","140"
"26053","17","48520","2","0","8013","1","0","29120","2","0","35113","2","0","18867","2","0","29850","2","0","13757","1","0","141"
"26053","18","71250","2","0","10280","2","0","26398","2","0","30671","1","0","13803","1","0","25275","2","0","36050","1","0","142"
"26053","19","25710","1","0","5045","1","0","14256","1","0","18676","2","0","14205","1","0","41167","1","0","33400","1","0","143"
"26053","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19000","1","0","0","0","0","144"
"26127","09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53400","1","0","145"
"26127","10","0","0","0","102200","2","0","32326","2","0","23373","1","0","8500","1","0","28958","2","0","23850","2","0","146"
"26127","11","19067","1","0","31802","2","0","26013","2","0","35760","2","0","33254","1","0","32776","2","0","43937","2","0","147"
"26127","12","19847","2","0","42114","2","0","26945","2","0","37200","2","0","13497","1","0","48103","3","0","26258","2","0","148"
"26127","13","22850","2","0","18844","1","0","20380","1","0","23308","2","0","36914","2","0","39748","2","0","56185","2","0","149"
"26127","14","29544","2","0","26622","2","0","16857","2","0","22492","1","0","18572","2","0","62946","2","0","35184","2","0","150"
"26127","15","0","0","0","28496","2","0","34800","2","0","38493","1","0","107360","2","0","27108","2","0","45479","2","0","151"
"26127","16","17025","1","0","32315","2","0","19720","1","0","24603","2","0","18522","2","0","37123","2","0","34900","2","0","152"
"26127","17","0","0","0","0","0","0","14027","2","0","76124","2","0","16416","1","0","46430","4","0","21620","2","0","153"
"26127","18","39000","1","0","23900","2","0","36650","2","0","37300","1","0","19222","1","0","82805","2","0","18732","1","0","154"
"26127","19","8500","1","0","0","0","0","13250","1","0","37000","1","0","0","0","0","90180","2","0","0","0","0","155"
"26130","10","0","0","0","11820","2","0","9847","1","0","26300","1","0","14050","1","0","41500","2","0","23097","1","0","156"
"26130","11","4000","1","0","63165","3","0","12984","1","0","4192","1","0","14697","1","0","51200","2","0","25890","2","0","157"
"26130","12","21757","2","0","20012","1","0","28267","2","0","19187","1","0","18800","2","0","38292","2","0","9843","2","0","158"
"26130","13","15460","1","0","11424","2","0","18135","2","0","18120","2","0","20890","2","0","30034","2","0","36808","2","0","159"
"26130","14","46400","2","0","21242","2","0","37950","2","0","22413","1","0","19798","1","0","35560","1","0","24475","1","0","160"
"26130","15","30662","1","0","30917","2","0","9900","1","0","25886","1","0","34850","2","0","20311","2","0","15097","2","0","161"
"26130","16","0","0","0","12700","1","0","35038","1","0","13380","2","0","35824","2","0","44500","3","0","22251","2","0","162"
"26130","17","47400","1","0","137000","2","0","13617","1","0","18900","1","0","2260","1","0","42070","1","0","11700","1","0","163"
"26130","18","32200","1","0","0","0","0","13000","1","0","22190","2","0","0","0","0","54660","2","0","86000","1","0","164"
"26132","09","0","0","0","99700","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"26132","10","33765","1","0","44584","3","0","35000","1","0","21499","1","0","55000","1","0","21285","1","0","17858","2","0","166"
"26132","11","3280","1","0","53306","3","0","51800","3","0","5025","1","0","22058","2","0","43908","3","0","40800","2","0","167"
"26132","12","19390","2","0","51085","3","0","21700","1","0","15917","1","0","19325","1","0","28334","2","0","66088","2","0","168"
"26132","13","43614","2","0","13997","2","0","25654","1","0","29558","2","0","18084","2","0","74444","2","0","59621","3","0","169"
"26132","14","12613","2","0","19130","2","0","41160","1","0","22817","2","0","7615","2","0","22372","2","0","42784","2","0","170"
"26132","15","11740","2","0","51620","2","0","59848","2","0","20083","2","0","18438","2","0","22060","1","0","37130","2","0","171"
"26132","16","9428","2","0","15080","2","0","15864","1","0","54084","1","0","13715","2","0","20102","2","0","13808","2","0","172"
"26132","17","9500","1","0","20587","1","0","30650","2","0","21644","1","0","39228","2","0","9450","1","0","18862","1","0","173"
"26132","18","10080","1","0","15500","0","0","2000","1","0","26343","1","0","13760","2","0","13200","1","0","16353","1","0","174"
"26132","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64440","1","0","175"
"26133","10","16367","2","0","23125","1","0","15925","1","0","12740","1","0","8947","1","0","17988","2","0","41015","2","0","176"
"26133","11","24880","2","0","16475","1","0","17909","2","0","33592","2","0","22695","1","0","18409","2","0","17850","2","0","177"
"26133","12","38315","3","0","17165","1","0","13765","1","0","25393","2","0","14520","2","0","35702","2","0","35963","2","0","178"
"26133","13","29062","1","0","31050","2","0","44880","2","0","22998","2","0","22700","1","0","25498","2","0","7474","1","0","179"
"26133","14","33450","2","0","28350","2","0","19851","2","0","38923","1","0","14615","2","0","34268","2","0","50034","2","0","180"
"26133","15","27504","2","0","30634","2","0","23500","2","0","19062","1","0","15072","2","0","30845","2","0","23829","2","0","181"
"26133","16","35950","2","0","53400","2","0","21575","1","0","24885","2","0","30420","2","0","46938","2","0","27300","2","0","182"
"26133","17","6900","0","0","13538","1","0","26954","2","0","83365","2","0","36375","2","0","37484","2","0","24587","2","0","183"
"26133","18","25000","1","0","9470","1","0","4270","1","0","19845","1","0","20930","1","0","37410","2","0","9692","1","0","184"
"26133","19","0","0","0","0","0","0","0","0","0","0","0","0","55300","1","0","0","0","0","0","0","0","185"
"26381","10","31493","2","0","81955","4","0","9810","2","0","12600","1","0","63000","2","0","78770","4","0","45134","2","0","186"
"26381","11","20038","2","0","30672","2","0","19887","2","0","0","0","0","20828","1","0","62200","3","0","39341","2","0","187"
"26381","12","22753","2","0","50830","3","0","20300","1","0","16855","2","0","31035","2","0","41915","2","0","30125","2","0","188"
"26381","13","15774","2","0","57630","2","0","20444","2","0","26405","2","0","33417","2","0","41550","2","0","29807","2","0","189"
"26381","14","20970","1","0","33585","2","0","27126","2","0","17715","2","0","23293","2","0","55326","2","0","32379","2","0","190"
"26381","15","19420","1","0","28478","2","0","26788","3","0","17400","1","0","14078","1","0","27025","2","0","35252","2","0","191"
"26381","16","25468","1","0","13220","1","0","51900","1","0","30658","2","0","22400","2","0","75350","2","0","47189","2","0","192"
"26381","17","13025","1","0","29342","2","0","15834","1","0","21400","2","0","19150","2","0","55949","3","0","12607","2","0","193"
"26381","18","4300","1","0","41700","1","0","4000","1","0","26300","1","0","22634","1","0","25437","1","0","48000","1","0","194"
"26381","19","0","0","0","0","0","0","25000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"26382","10","15400","1","0","37127","3","0","0","0","0","8100","1","0","0","0","0","76655","2","0","36053","2","0","196"
"26382","11","18900","1","0","19750","2","0","14580","1","0","11478","2","0","12500","2","0","73916","2","0","45400","1","0","197"
"26382","12","19278","1","0","32200","3","0","22630","2","0","29684","2","0","19500","1","0","42884","3","0","41882","2","0","198"
"26382","13","24750","1","0","23800","1","0","24144","1","0","12500","1","0","10937","1","0","17768","2","0","61847","2","0","199"
"26382","14","20872","2","0","39204","3","0","50047","3","0","16178","2","0","19100","1","0","47998","2","0","36850","3","0","200"
"26382","15","17963","2","0","41344","2","0","20788","2","0","49867","2","0","11547","1","0","38265","3","0","18565","2","0","201"
"26382","16","37600","1","0","36317","2","0","12534","1","0","23834","2","0","53100","2","0","32148","2","0","13872","2","0","202"
"26382","17","12000","1","0","61200","3","0","43167","1","0","24500","1","0","39580","2","0","30180","2","0","19175","1","0","203"
"26382","18","37000","2","0","26228","2","0","20988","1","0","8900","1","0","40026","2","0","16100","1","0","24000","2","0","204"
"26382","19","0","0","0","0","0","0","0","0","0","-4650","0","0","0","0","0","98253","2","0","0","0","0","205"
"26396","09","0","0","0","31200","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","206"
"26396","10","28434","1","0","78450","3","0","56525","1","0","4000","1","0","21502","1","0","18033","1","0","28354","2","0","207"
"26396","11","27043","2","0","53526","2","0","35981","2","0","47025","2","0","8508","1","0","33143","2","0","47114","2","0","208"
"26396","12","11841","1","0","40982","2","0","70805","3","0","23106","2","0","32015","2","0","128406","3","0","35149","2","0","209"
"26396","13","36122","2","0","35459","2","0","43733","2","0","35619","2","0","47685","2","0","46263","2","0","74371","3","0","210"
"26396","14","50142","2","0","74346","2","0","18062","2","0","23420","3","0","51023","3","0","42769","2","0","59887","3","0","211"
"26396","15","52474","2","0","55970","2","0","52197","2","0","41877","2","0","28150","2","0","51845","2","0","66272","3","0","212"
"26396","16","27262","2","0","26289","1","0","50821","2","0","24044","2","0","21074","2","0","23540","2","0","41668","2","0","213"
"26396","17","48807","2","0","31252","2","0","39110","2","0","56226","1","0","58290","3","0","32083","2","0","51216","3","0","214"
"26396","18","29795","1","0","9500","1","0","84735","3","0","36840","3","0","71601","2","0","35100","2","0","99873","3","0","215"
"26396","19","0","0","0","18615","2","0","41053","1","0","16000","1","0","7742","1","0","0","0","0","23834","1","0","216"
"26396","20","54105","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9500","1","0","0","0","0","217"
"26428","08","19343","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","218"
"26428","09","74891","14","0","0","0","0","0","0","0","0","0","0","0","0","0","10486","1","0","0","0","0","219"
"26428","10","13717","4","0","11063","4","0","8418","3","0","7840","3","0","9551","3","0","9175","3","0","10406","4","0","220"
"26428","11","25975","7","0","18253","5","0","12115","4","0","16158","5","0","13533","4","0","20977","7","0","25212","7","0","221"
"26428","12","21620","7","0","19095","6","0","16318","6","0","9522","3","0","17939","5","0","22594","6","0","35890","10","0","222"
"26428","13","25182","8","0","19490","6","0","24539","5","0","15575","4","0","14057","4","0","30275","9","0","24958","8","0","223"
"26428","14","23104","8","0","21249","7","0","23102","7","0","16086","5","0","14338","5","0","38340","11","0","36540","13","0","224"
"26428","15","22534","8","0","15448","5","0","11487","4","0","11503","4","0","15617","4","0","39696","13","0","34377","10","0","225"
"26428","16","14183","6","0","23461","7","0","18687","6","0","12195","4","0","13417","4","0","31604","9","0","28254","9","0","226"
"26428","17","19302","6","0","13446","4","0","10179","4","0","9992","3","0","7476","3","0","18844","5","0","14331","5","0","227"
"26428","18","9763","4","0","12321","4","0","8481","3","0","7169","2","0","9926","4","0","16153","5","0","13235","4","0","228"
"26428","19","6370","2","0","10714","3","0","10024","3","0","7408","3","0","16318","4","0","12354","4","0","7907","2","0","229"
"26428","20","8053","2","0","6272","3","0","2678","1","0","9755","3","0","9043","3","0","4640","2","0","6360","3","0","230"
"26428","21","0","0","0","0","0","0","4580","1","0","0","0","0","0","0","0","0","0","0","0","0","0","231"
"26454","09","0","0","0","16200","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","232"
"26454","10","8220","1","0","38430","2","0","0","0","0","25367","2","0","39415","1","0","19615","1","0","2800","1","0","233"
"26454","11","20620","1","0","2580","1","0","23765","2","0","11235","1","0","21795","2","0","31090","1","0","12525","2","0","234"
"26454","12","66904","1","0","20145","2","0","27470","2","0","15444","2","0","21493","2","0","36647","2","0","27263","2","0","235"
"26454","13","21420","1","0","25172","2","0","39558","2","0","23199","2","0","31336","1","0","28232","2","0","20666","2","0","236"
"26454","14","27325","1","0","18034","1","0","23015","2","0","12500","1","0","24835","1","0","24992","2","0","26950","2","0","237"
"26454","15","14425","2","0","45809","4","0","24304","2","0","19037","2","0","25010","2","0","40339","2","0","33981","2","0","238"
"26454","16","8553","1","0","7280","2","0","21555","2","0","16804","1","0","24347","2","0","36762","2","0","51752","2","0","239"
"26454","17","16353","1","0","6286","2","0","26317","1","0","22792","1","0","15056","2","0","20068","2","0","27674","2","0","240"
"26454","18","15000","1","0","12100","1","0","28970","2","0","9694","1","0","10275","2","0","17440","2","0","12434","1","0","241"
"26454","19","16270","2","0","16800","1","0","10750","1","0","19600","1","0","18145","2","0","75604","3","0","10700","2","0","242"
"26454","20","0","0","0","0","0","0","11520","1","0","0","0","0","0","0","0","0","0","0","9500","1","0","243"
"26585","09","0","0","0","105300","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","244"
