"1411","2332  ","&byP&D","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13252","unicage","20180227","1","20180227","unicage","20180227"
"1412","2333  ","BODYDRESSING","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13253","unicage","20180227","1","20180227","unicage","20180227"
"1413","2334  ","BOSCH","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13254","unicage","20180227","1","20180227","unicage","20180227"
"1414","2335  ","MARGARET HOWELL","1169","2010/08/03 20:18:29","system  ","2014/07/31 17:11:42","system  ","c","13255","unicage","20180227","1","20180227","unicage","20180227"
"1415","2336  ","NATURAL BEAUTY BASIC","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13256","unicage","20180227","1","20180227","unicage","20180227"
"1416","2337  ","PEARLYGATES","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13257","unicage","20180227","1","20180227","unicage","20180227"
"1417","2338  ","Pinky & Dianne","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13258","unicage","20180227","1","20180227","unicage","20180227"
"1418","2339  ","VIVA YOU","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13259","unicage","20180227","1","20180227","unicage","20180227"
"1419","2340  ","KOFI COLLECT","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13260","unicage","20180227","1","20180227","unicage","20180227"
"1420","2341  ","VertDense","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13261","unicage","20180227","1","20180227","unicage","20180227"
"1421","2342  ","Barbie","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13262","unicage","20180227","1","20180227","unicage","20180227"
"1422","2343  ","Body Dressing","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13263","unicage","20180227","1","20180227","unicage","20180227"
"1423","2344  ","FREE'S MART","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13264","unicage","20180227","1","20180227","unicage","20180227"
"1424","2345  ","FREE'S SHOP","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13265","unicage","20180227","1","20180227","unicage","20180227"
"1425","2346  ","HUMAN WOMAN","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13266","unicage","20180227","1","20180227","unicage","20180227"
"1426","2347  ","JILL by JILL STUART","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13267","unicage","20180227","1","20180227","unicage","20180227"
"1427","2348  ","JILL STUART","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13268","unicage","20180227","1","20180227","unicage","20180227"
"1428","2349  ","NATURAL BEAUTY","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13269","unicage","20180227","1","20180227","unicage","20180227"
"1429","2350  ","NATURAL BEAUTY BASIC","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13270","unicage","20180227","1","20180227","unicage","20180227"
"1430","2351  ","PROPORTION BODY DRESSING","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13271","unicage","20180227","1","20180227","unicage","20180227"
"1431","2352  ","Durer","1280","2010/08/03 20:18:29","system  ","2011/02/14 14:34:58","system  ","c","13272","unicage","20180227","1","20180227","unicage","20180227"
"1432","2353  ","Little New York","1281","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13273","unicage","20180227","1","20180227","unicage","20180227"
"1433","2354  ","pointed girl","1282","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13274","unicage","20180227","1","20180227","unicage","20180227"
"1434","2355  ","AMACA","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13275","unicage","20180227","1","20180227","unicage","20180227"
"1435","2356  ","Blackbarrett by Neil Barrett","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13276","unicage","20180227","1","20180227","unicage","20180227"
"1436","2357  ","BURBERRY","1283","2010/08/03 20:18:29","system  ","2016/09/27 10:06:43","system  ","d","13277","unicage","20180227","1","20180227","unicage","20180227"
"1437","2358  ","BLACK LABEL CRESTBRIDGE","1283","2010/08/03 20:18:29","system  ","2016/09/26 9:19:34","system  ","c","13278","unicage","20180227","1","20180227","unicage","20180227"
"1438","2359  ","BURBERRY GOLF","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13279","unicage","20180227","1","20180227","unicage","20180227"
"1439","2360  ","EPOCA","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13280","unicage","20180227","1","20180227","unicage","20180227"
"1440","2361  ","FRAGILE","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13281","unicage","20180227","1","20180227","unicage","20180227"
"1441","2362  ","Paul Stuart","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13282","unicage","20180227","1","20180227","unicage","20180227"
"1442","2363  ","TO BE CHIC","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13283","unicage","20180227","1","20180227","unicage","20180227"
"1443","2364  ","TRANS WORK","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13284","unicage","20180227","1","20180227","unicage","20180227"
"1444","2365  ","CHUXXX","1284","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13285","unicage","20180227","1","20180227","unicage","20180227"
"1445","2366  ","drug store's SHOP","1285","2010/08/03 20:18:29","system  ","2016/09/15 16:41:14","system  ","c","13286","unicage","20180227","1","20180227","unicage","20180227"
"1446","2367  ","dan","1286","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13287","unicage","20180227","1","20180227","unicage","20180227"
"1447","2368  ","the dan","1286","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13288","unicage","20180227","1","20180227","unicage","20180227"
"1448","2369  ","sienne","1288","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13289","unicage","20180227","1","20180227","unicage","20180227"
"1449","2370  ","Garland of Dew","1288","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13290","unicage","20180227","1","20180227","unicage","20180227"
"1450","2371  ","Bou Jeloud","1289","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13291","unicage","20180227","1","20180227","unicage","20180227"
"1451","2372  ","JENNI","1290","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13292","unicage","20180227","1","20180227","unicage","20180227"
"1452","2373  ","Glitters","1291","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13293","unicage","20180227","1","20180227","unicage","20180227"
"1453","2374  ","shelter","1911","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13294","unicage","20180227","1","20180227","unicage","20180227"
"1454","2375  ","CLOISTER","1293","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13295","unicage","20180227","1","20180227","unicage","20180227"
"1455","2376  ","Jines","1293","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13296","unicage","20180227","1","20180227","unicage","20180227"
"1456","2377  ","Three Four Time","1293","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13297","unicage","20180227","1","20180227","unicage","20180227"
"1457","2378  ","TITE IN THE STORE","1293","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13298","unicage","20180227","1","20180227","unicage","20180227"
"1458","2379  ","METHOD","1295","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13299","unicage","20180227","1","20180227","unicage","20180227"
"1459","2380  ","SHAKE SHAKE","1296","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13300","unicage","20180227","1","20180227","unicage","20180227"
"1460","2381  ","Ladore SHIPS","1297","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13301","unicage","20180227","1","20180227","unicage","20180227"
"1461","2382  ","SHIPS","1297","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13302","unicage","20180227","1","20180227","unicage","20180227"
"1462","2383  ","MAJESTIC LEGON","1298","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13303","unicage","20180227","1","20180227","unicage","20180227"
"1463","2384  ","on the couch","1298","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13304","unicage","20180227","1","20180227","unicage","20180227"
"1464","2385  ","Perle Peche","1298","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13305","unicage","20180227","1","20180227","unicage","20180227"
"1465","2386  ","TREASURE STATE on the couch","1298","2010/08/03 20:18:29","system  ","2013/06/10 17:08:59","system  ","d","13306","unicage","20180227","1","20180227","unicage","20180227"
"1466","2387  ","pu-recalm on the couch","1298","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13307","unicage","20180227","1","20180227","unicage","20180227"
"1467","2388  ","しまむら","1603","2010/08/03 20:18:29","system  ","2014/07/07 11:14:56","system  ","c","13308","unicage","20180227","1","20180227","unicage","20180227"
"1468","2389  ","JACK","1301","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13309","unicage","20180227","1","20180227","unicage","20180227"
"1469","2390  ","quoi？quoi？","1877","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13310","unicage","20180227","1","20180227","unicage","20180227"
"1470","2391  ","LIPSTAR","1303","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13311","unicage","20180227","1","20180227","unicage","20180227"
"1471","2392  ","a.g.plus","1304","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13312","unicage","20180227","1","20180227","unicage","20180227"
"1472","2393  ","agplus","1304","2010/08/03 20:18:29","system  ","2016/02/08 11:09:26","system  ","d","13313","unicage","20180227","1","20180227","unicage","20180227"
"1473","2394  ","BE RADIANCE","1304","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13314","unicage","20180227","1","20180227","unicage","20180227"
"1474","2395  ","CECIL McBEE","1304","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13315","unicage","20180227","1","20180227","unicage","20180227"
"1475","2396  ","quoi? quoi?","1304","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13316","unicage","20180227","1","20180227","unicage","20180227"
"1476","2397  ","STRAWBERRY-FIELDS","1305","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13317","unicage","20180227","1","20180227","unicage","20180227"
"1477","2398  ","CONA BLUE","1306","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13318","unicage","20180227","1","20180227","unicage","20180227"
"1478","2399  ","Adam et Rope'","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13319","unicage","20180227","1","20180227","unicage","20180227"
"1479","2400  ","Adam et Rope' ENTRE.","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13320","unicage","20180227","1","20180227","unicage","20180227"
"1480","2401  ","GAMI","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13321","unicage","20180227","1","20180227","unicage","20180227"
"1481","2402  ","gaminerie","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13322","unicage","20180227","1","20180227","unicage","20180227"
"1482","2403  ","JAYRO","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13323","unicage","20180227","1","20180227","unicage","20180227"
"1483","2404  ","JAYRO White","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13324","unicage","20180227","1","20180227","unicage","20180227"
"1484","2405  ","PINCEAU","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13325","unicage","20180227","1","20180227","unicage","20180227"
"1485","2406  ","ROPE","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13326","unicage","20180227","1","20180227","unicage","20180227"
"1486","2407  ","Rope Picnic","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13327","unicage","20180227","1","20180227","unicage","20180227"
"1487","2408  ","VIS","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13328","unicage","20180227","1","20180227","unicage","20180227"
"1488","2409  ","JUN MEN","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13329","unicage","20180227","1","20180227","unicage","20180227"
"1489","2410  ","pour la frime","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13330","unicage","20180227","1","20180227","unicage","20180227"
"1490","2411  ","ﾌﾛｳﾌﾛｳ","1309","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13331","unicage","20180227","1","20180227","unicage","20180227"
"1491","2412  ","Style Lab","1310","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13332","unicage","20180227","1","20180227","unicage","20180227"
"1492","2413  ","loaf","1311","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13333","unicage","20180227","1","20180227","unicage","20180227"
"1493","2414  ","cynthia","1312","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13334","unicage","20180227","1","20180227","unicage","20180227"
"1494","2415  ","Janis Market ","1312","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13335","unicage","20180227","1","20180227","unicage","20180227"
"1495","2416  ","CANDY RING","1313","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13336","unicage","20180227","1","20180227","unicage","20180227"
"1496","2417  ","FAZBEE","1313","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13337","unicage","20180227","1","20180227","unicage","20180227"
"1497","2418  ","LUCCICA","1313","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13338","unicage","20180227","1","20180227","unicage","20180227"
"1498","2419  ","Peak","1313","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13339","unicage","20180227","1","20180227","unicage","20180227"
"1499","2420  ","鈴丹","1313","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13340","unicage","20180227","1","20180227","unicage","20180227"
"1500","2421  ","BELLE BOUDOIR","1314","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13341","unicage","20180227","1","20180227","unicage","20180227"
"1501","2422  ","ﾍﾞﾝﾁｭﾗ","1315","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13342","unicage","20180227","1","20180227","unicage","20180227"
"1502","2423  ","LANVIN en Bleu ","1315","2010/08/03 20:18:29","system  ","2015/05/25 17:05:50","system  ","d","13343","unicage","20180227","1","20180227","unicage","20180227"
"1503","2424  ","RODEO","1893","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13344","unicage","20180227","1","20180227","unicage","20180227"
"1504","2425  ","CARNET","1318","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13345","unicage","20180227","1","20180227","unicage","20180227"
"1505","2426  ","Studio Clip","1319","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13346","unicage","20180227","1","20180227","unicage","20180227"
"1506","2427  ","STUNNING LURE","1320","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13347","unicage","20180227","1","20180227","unicage","20180227"
"1507","2428  ","STEP","1321","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13348","unicage","20180227","1","20180227","unicage","20180227"
"1508","2429  ","STEFANEL","1322","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13349","unicage","20180227","1","20180227","unicage","20180227"
"1509","2430  ","STONE MARKET","1323","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13350","unicage","20180227","1","20180227","unicage","20180227"
"1510","2431  ","TORNADO MART","1324","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13351","unicage","20180227","1","20180227","unicage","20180227"
"1511","2432  ","SPECCHIO","1325","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13352","unicage","20180227","1","20180227","unicage","20180227"
"1512","2433  ","Hampstead","1326","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13353","unicage","20180227","1","20180227","unicage","20180227"
"1513","2434  ","Smork by Language","1327","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13354","unicage","20180227","1","20180227","unicage","20180227"
"1514","2435  ","HULA HAWAII","1328","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13355","unicage","20180227","1","20180227","unicage","20180227"
"1515","2436  ","Brilliant","1329","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13356","unicage","20180227","1","20180227","unicage","20180227"
"1516","2437  ","PLATINOROSA","1329","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13357","unicage","20180227","1","20180227","unicage","20180227"
"1517","2438  ","Platino-rosa","1329","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13358","unicage","20180227","1","20180227","unicage","20180227"
"1518","2439  ","NEXT","1330","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13359","unicage","20180227","1","20180227","unicage","20180227"
"1519","2440  ","chambre de nimes","1331","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13360","unicage","20180227","1","20180227","unicage","20180227"
"1520","2441  ","SONGEURﾀﾞｲﾔ","1332","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13361","unicage","20180227","1","20180227","unicage","20180227"
"1521","2442  ","CLOSE-UP","1333","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13362","unicage","20180227","1","20180227","unicage","20180227"
"1522","2443  ","DIANA","1334","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13363","unicage","20180227","1","20180227","unicage","20180227"
"1523","2444  ","m.f.editorial","1335","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13364","unicage","20180227","1","20180227","unicage","20180227"
"1524","2445  ","semantic design","1335","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13365","unicage","20180227","1","20180227","unicage","20180227"
"1525","2446  ","semanticdesign","1908","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13366","unicage","20180227","1","20180227","unicage","20180227"
"1526","2447  ","enfant/ami","1336","2010/08/03 20:18:29","system  ","2011/02/14 14:30:53","system  ","c","13367","unicage","20180227","1","20180227","unicage","20180227"
"1527","2448  ","ARGOS","1337","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13368","unicage","20180227","1","20180227","unicage","20180227"
"1528","2449  ","Ben&Mier","1337","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13369","unicage","20180227","1","20180227","unicage","20180227"
"1529","2450  ","armoire caprice","1338","2010/08/03 20:18:29","system  ","2012/03/27 11:14:28","system  ","c","13370","unicage","20180227","1","20180227","unicage","20180227"
"1530","2451  ","DEAR FLURA","1340","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","c","13371","unicage","20180227","1","20180227","unicage","20180227"
"1531","2452  ","LODISPOTTO","1340","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","c","13372","unicage","20180227","1","20180227","unicage","20180227"
"1532","2453  ","MISCH MASCH","1340","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13373","unicage","20180227","1","20180227","unicage","20180227"
"1533","2454  ","chauA","1341","2010/08/03 20:18:29","system  ","2011/02/14 14:26:22","system  ","c","13374","unicage","20180227","1","20180227","unicage","20180227"
"1534","2455  ","tutuanna","1342","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13375","unicage","20180227","1","20180227","unicage","20180227"
"1535","2456  ","ﾊﾅﾋﾞﾗﾋﾄﾂ｡","1343","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13376","unicage","20180227","1","20180227","unicage","20180227"
"1536","2457  ","TIARA","1486","2010/08/03 20:18:29","system  ","2013/04/03 17:15:05","system  ","c","13377","unicage","20180227","1","20180227","unicage","20180227"
"1537","2458  ","TRUMP","1345","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13378","unicage","20180227","1","20180227","unicage","20180227"
"1538","2459  ","DIESEL","1599","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13379","unicage","20180227","1","20180227","unicage","20180227"
"1539","2460  ","NINE","1347","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13380","unicage","20180227","1","20180227","unicage","20180227"
"1540","2461  ","tip top","1348","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13381","unicage","20180227","1","20180227","unicage","20180227"
"1541","2462  ","Hello Hello Clothing","1350","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13382","unicage","20180227","1","20180227","unicage","20180227"
"1542","2463  ","FREAK'S STORE","1350","2010/08/03 20:18:29","system  ","2013/11/29 13:34:32","system  ","c","13383","unicage","20180227","1","20180227","unicage","20180227"
"1543","2464  ","JADE'S","1351","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13384","unicage","20180227","1","20180227","unicage","20180227"
"1544","2465  ","mo'a","1351","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13385","unicage","20180227","1","20180227","unicage","20180227"
"1545","2466  ","DURAS","1352","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13386","unicage","20180227","1","20180227","unicage","20180227"
"1546","2467  ","Green Gables Family","1401","2010/08/03 20:18:29","system  ","2014/10/28 17:24:55","system  ","c","13387","unicage","20180227","1","20180227","unicage","20180227"
"1547","2468  ","DO!FAMILY","1354","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13388","unicage","20180227","1","20180227","unicage","20180227"
"1548","2469  ","cantwo","1355","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13389","unicage","20180227","1","20180227","unicage","20180227"
"1549","2470  ","DES PRES","1356","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13390","unicage","20180227","1","20180227","unicage","20180227"
"1550","2471  ","TOMORROWLAND","1356","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13391","unicage","20180227","1","20180227","unicage","20180227"
"1551","2472  ","tommy girl","1357","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13392","unicage","20180227","1","20180227","unicage","20180227"
"1552","2473  ","TOMMY HILFIGER","1357","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13393","unicage","20180227","1","20180227","unicage","20180227"
"1553","2474  ","TOMMY　HILFIGER","1358","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13394","unicage","20180227","1","20180227","unicage","20180227"
"1554","2475  ","Hodge Podge favori","1359","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13395","unicage","20180227","1","20180227","unicage","20180227"
"1555","2476  ","niko and…","2393","2010/08/03 20:18:29","system  ","2016/09/28 14:54:41","system  ","c","13396","unicage","20180227","1","20180227","unicage","20180227"
"1556","2477  ","BABYLONE","1361","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13397","unicage","20180227","1","20180227","unicage","20180227"
"1557","2478  ","Salon de la Trinite","1361","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13398","unicage","20180227","1","20180227","unicage","20180227"
"1558","2479  ","Triumph","1362","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13399","unicage","20180227","1","20180227","unicage","20180227"
"1559","2480  ","Bleu Branche","1363","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13400","unicage","20180227","1","20180227","unicage","20180227"
"1560","2481  ","natural couture","1364","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13401","unicage","20180227","1","20180227","unicage","20180227"
"1561","2482  ","NICE CLAUP","1364","2010/08/03 20:18:29","system  ","2011/05/11 11:26:08","system  ","c","13402","unicage","20180227","1","20180227","unicage","20180227"
"1562","2483  ","one after another NICE CLAUP","1364","2010/08/03 20:18:29","system  ","2011/05/11 11:26:29","system  ","c","13403","unicage","20180227","1","20180227","unicage","20180227"
"1563","2484  ","tu-tu NICECLAUP","1364","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13404","unicage","20180227","1","20180227","unicage","20180227"
"1564","2485  ","SPIGA","1365","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13405","unicage","20180227","1","20180227","unicage","20180227"
"1565","2486  ","PELLE BORSA","1366","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13406","unicage","20180227","1","20180227","unicage","20180227"
"1566","2487  ","SABATO","1367","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13407","unicage","20180227","1","20180227","unicage","20180227"
"1567","2488  ","NatureVie","1368","2010/08/03 20:18:29","system  ","2011/02/14 14:28:36","system  ","c","13408","unicage","20180227","1","20180227","unicage","20180227"
"1568","2489  ","nano-universe","1369","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13409","unicage","20180227","1","20180227","unicage","20180227"
"1569","2490  ","ANNA SUI","1370","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13410","unicage","20180227","1","20180227","unicage","20180227"
"1570","2491  ","LOVETOXIC","1370","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13411","unicage","20180227","1","20180227","unicage","20180227"
"1571","2492  ","HIDEAWAY","1371","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13412","unicage","20180227","1","20180227","unicage","20180227"
"1572","2493  ","HIDEAWAYS","1371","2010/08/03 20:18:29","system  ","2011/02/14 13:17:48","system  ","c","13413","unicage","20180227","1","20180227","unicage","20180227"
"1573","2494  ","NICOLE CLUB FOR MEN","1371","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13414","unicage","20180227","1","20180227","unicage","20180227"
"1574","2495  ","NICOLE WHITE","1371","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13415","unicage","20180227","1","20180227","unicage","20180227"
"1575","2496  ","ﾇ-ﾎﾞｶﾞ-ﾙ","1372","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13416","unicage","20180227","1","20180227","unicage","20180227"
"1576","2497  ","PINK DIAMOND","1373","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13417","unicage","20180227","1","20180227","unicage","20180227"
"1577","2498  ","SpRay","1373","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13418","unicage","20180227","1","20180227","unicage","20180227"
"1578","2499  ","SpRay PREMIUM","1373","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13419","unicage","20180227","1","20180227","unicage","20180227"
"1579","2500  ","ecru NOLLEY's","1374","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13420","unicage","20180227","1","20180227","unicage","20180227"
"1580","2501  ","fredy","1374","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13421","unicage","20180227","1","20180227","unicage","20180227"
