"36","032547","11400","00000000","99999999","032547","2","1","01096818","2006-04-30 10:15:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"37","032560","11403","00000000","20110310","076265","0","1","01096818","2006-04-30 10:15:00","2010-05-14 19:38:25","system  ","2011-03-10 16:39:18","system  ","c"
"38","032565","11400","00000000","99999999","073839","0","1","01096818","2006-04-30 10:15:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"39","032567","11403","00000000","20150911","032570","0","1","01096818","2006-04-30 10:15:00","2010-05-14 19:38:25","system  ","2015-09-11 10:09:51","system  ","c"
"40","032570","11403","00000000","20150911","032570","2","1","01096818","2006-04-30 10:15:00","2010-05-14 19:38:25","system  ","2015-09-11 10:09:51","system  ","c"
"41","032571","11400","00000000","99999999","073875","0","1","01096818","2006-04-30 10:15:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"42","032595","11403","00000000","20150304","073452","0","1","01096818","2006-04-30 10:15:00","2010-05-14 19:38:25","system  ","2015-03-04 15:19:44","system  ","c"
"43","032600","11403","00000000","20120312","050001","0","1","01096818","2006-04-11 17:30:00","2010-05-14 19:38:25","system  ","2012-03-12 13:59:54","system  ","c"
"44","032604","11400","00000000","99999999","075163","0","1","01096818","2006-04-13 20:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"45","032620","11400","00000000","99999999","050010","0","1","01096818","2006-04-20 18:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"46","032630","11400","00000000","99999999","050011","0","1","01096818","2006-04-21 18:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"47","032693","11400","00000000","99999999","050013","0","1","01096818","2006-05-19 13:30:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"48","032694","11400","00000000","99999999","050013","0","1","01096818","2006-05-19 13:30:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"49","032912","11400","00000000","99999999","050018","0","1","01096818","2006-09-14 18:30:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"50","032994","11400","00000000","99999999","050025","0","1","01096818","2006-09-29 16:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"51","032995","11400","00000000","99999999","050027","0","1","01096818","2006-09-29 16:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
