"1153","1032  ","ｱｽﾄﾘｱ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11173","unicage","20180227","1","20180227","unicage","20180227"
"1154","1033  ","ｱｽﾞﾉゥｱｽﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11174","unicage","20180227","1","20180227","unicage","20180227"
"1155","1034  ","ｱｯﾌﾟﾄﾞﾗﾌﾄ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11175","unicage","20180227","1","20180227","unicage","20180227"
"1156","1035  ","ｱﾄﾞﾊﾞﾝｽﾃｰｼﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11176","unicage","20180227","1","20180227","unicage","20180227"
"1157","1036  ","ｱﾅｯﾌﾟ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11177","unicage","20180227","1","20180227","unicage","20180227"
"1158","1037  ","ｱﾆｽ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11178","unicage","20180227","1","20180227","unicage","20180227"
"1159","1038  ","ｱﾊﾞﾊｳｽｲﾝﾀｰﾅｼｮﾅﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11179","unicage","20180227","1","20180227","unicage","20180227"
"1160","1039  ","ｱﾌﾘｶﾀﾛｳ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11180","unicage","20180227","1","20180227","unicage","20180227"
"1161","1040  ","ｱﾍﾞｲﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11181","unicage","20180227","1","20180227","unicage","20180227"
"1162","1041  ","ｱﾏｶﾞｻ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11182","unicage","20180227","1","20180227","unicage","20180227"
"1163","1042  ","ｱﾒﾘｶﾔ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11183","unicage","20180227","1","20180227","unicage","20180227"
"1164","1043  ","ｱﾒﾘｶﾝﾗｸﾞｼｰｼﾞｬﾊﾟﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11184","unicage","20180227","1","20180227","unicage","20180227"
"1165","1044  ","ｱﾘｼｱ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11185","unicage","20180227","1","20180227","unicage","20180227"
"1166","1045  ","ｱﾙﾌｧﾍﾞｯﾄ ﾊﾟｽﾃﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11186","unicage","20180227","1","20180227","unicage","20180227"
"1167","1046  ","ｱﾙﾍﾞｰｼﾞｭ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11187","unicage","20180227","1","20180227","unicage","20180227"
"1168","1047  ","ｱﾛｰ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11188","unicage","20180227","1","20180227","unicage","20180227"
"1169","1048  ","ｱﾝｸﾞﾛｰﾊﾞﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11189","unicage","20180227","1","20180227","unicage","20180227"
"1170","1049  ","ｱﾝﾃｨﾛｰｻﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11190","unicage","20180227","1","20180227","unicage","20180227"
"1171","1050  ","ｱﾝﾄﾞｴｰ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11191","unicage","20180227","1","20180227","unicage","20180227"
"1172","1051  ","アンビデックス","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11192","unicage","20180227","1","20180227","unicage","20180227"
"1173","1052  ","ｲｰｽﾄﾎﾞｰｲ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11193","unicage","20180227","1","20180227","unicage","20180227"
"1174","1053  ","ｲｵﾘ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11194","unicage","20180227","1","20180227","unicage","20180227"
"1175","1054  ","ｲﾄｷﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11195","unicage","20180227","1","20180227","unicage","20180227"
"1176","1055  ","イニシアルムーブメント","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11196","unicage","20180227","1","20180227","unicage","20180227"
"1177","1056  ","ｲﾛﾊﾄﾞｳ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11197","unicage","20180227","1","20180227","unicage","20180227"
"1178","1057  ","ｲﾝｸﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11198","unicage","20180227","1","20180227","unicage","20180227"
"1179","1058  ","ｲﾝｻﾞｸﾞﾙｰｳﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11199","unicage","20180227","1","20180227","unicage","20180227"
"1180","1059  ","ｲﾝﾊﾟｸﾄ21","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11200","unicage","20180227","1","20180227","unicage","20180227"
"1181","1060  ","ｳｨｺﾞｰ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11201","unicage","20180227","1","20180227","unicage","20180227"
"1182","1061  ","ｳﾞｨｯｸ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11202","unicage","20180227","1","20180227","unicage","20180227"
"1183","1062  ","ｳｳﾗ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11203","unicage","20180227","1","20180227","unicage","20180227"
"1184","1063  ","ｳｪｰﾌﾞｲﾝﾀｰﾅｼｮﾅﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11204","unicage","20180227","1","20180227","unicage","20180227"
"1185","1064  ","ｳｴﾀﾞｽﾎﾟｰﾂ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11205","unicage","20180227","1","20180227","unicage","20180227"
"1186","1065  ","ｳﾞｪﾝﾄ・ｲﾝﾀｰﾅｼｮﾅﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11206","unicage","20180227","1","20180227","unicage","20180227"
"1187","1066  ","ｳﾞｪﾝﾄｲﾝﾀｰﾅｼｮﾅﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11207","unicage","20180227","1","20180227","unicage","20180227"
"1188","1067  ","ｳﾐｶﾜｼｮｳｼﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11208","unicage","20180227","1","20180227","unicage","20180227"
"1189","1068  ","ｴｲ･ﾈｯﾄ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11209","unicage","20180227","1","20180227","unicage","20180227"
"1190","1069  ","ｴｲﾁ・ｵｰ・ﾃｨｰｲﾝﾀｰﾅｼｮﾅﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11210","unicage","20180227","1","20180227","unicage","20180227"
"1191","1070  ","ｴｰ･ｶﾝﾊﾟﾆｰ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11211","unicage","20180227","1","20180227","unicage","20180227"
"1192","1071  ","ｴｰｱﾝﾄﾞｴｽ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11212","unicage","20180227","1","20180227","unicage","20180227"
"1193","1072  ","ｴｰｶﾝﾊﾟﾆｰ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11213","unicage","20180227","1","20180227","unicage","20180227"
"1194","1073  ","ｴｰﾋﾞｰｼｰ･ﾏｰﾄ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11214","unicage","20180227","1","20180227","unicage","20180227"
"1195","1074  ","ｴｸｼﾌﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11215","unicage","20180227","1","20180227","unicage","20180227"
"1196","1075  ","ｴｺﾞｲｽﾄ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11216","unicage","20180227","1","20180227","unicage","20180227"
"1197","1076  ","ｴﾄｱｰﾙﾏﾙｾﾞﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11217","unicage","20180227","1","20180227","unicage","20180227"
"1198","1077  ","ｴﾄｱｰﾙﾏﾙｾﾞﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11218","unicage","20180227","1","20180227","unicage","20180227"
"1199","1078  ","ｴﾄﾗﾝｼﾞｪ･ﾃﾞｨ･ｺｽﾀﾘｶ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11219","unicage","20180227","1","20180227","unicage","20180227"
"1200","1079  ","ｴﾅﾃﾞｭｰﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11220","unicage","20180227","1","20180227","unicage","20180227"
"1201","1080  ","ｴﾑ･ｱｲ･ﾃﾞｨｰ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11221","unicage","20180227","1","20180227","unicage","20180227"
