"701","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-04 00:35:46","system  ","2018-04-25 00:53:56","system  ","d"
"702","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-05 00:34:30","system  ","2018-04-25 00:53:56","system  ","d"
"703","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-06 00:36:10","system  ","2018-04-25 00:53:56","system  ","d"
"704","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-07 00:37:11","system  ","2018-04-25 00:53:56","system  ","d"
"705","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-08 00:35:37","system  ","2018-04-25 00:53:56","system  ","d"
"706","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-09 00:35:15","system  ","2018-04-25 00:53:56","system  ","d"
"707","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-10 00:35:37","system  ","2018-04-25 00:53:56","system  ","d"
"708","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-11 00:35:13","system  ","2018-04-25 00:53:56","system  ","d"
"709","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-12 00:34:07","system  ","2018-04-25 00:53:56","system  ","d"
"710","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-13 00:36:10","system  ","2018-04-25 00:53:56","system  ","d"
"711","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-14 00:40:31","system  ","2018-04-25 00:53:56","system  ","d"
"712","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-15 00:37:02","system  ","2018-04-25 00:53:56","system  ","d"
"713","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-16 00:37:42","system  ","2018-04-25 00:53:56","system  ","d"
"714","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-17 00:36:37","system  ","2018-04-25 00:53:56","system  ","d"
"715","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-18 00:35:40","system  ","2018-04-25 00:53:56","system  ","d"
"716","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-19 00:35:02","system  ","2018-04-25 00:53:56","system  ","d"
"717","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-20 00:36:29","system  ","2018-04-25 00:53:56","system  ","d"
"718","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-21 00:36:31","system  ","2018-04-25 00:53:56","system  ","d"
"719","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-22 00:36:13","system  ","2018-04-25 00:53:56","system  ","d"
"720","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-23 00:39:52","system  ","2018-04-25 00:53:56","system  ","d"
"721","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-24 00:36:20","system  ","2018-04-25 00:53:56","system  ","d"
"722","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-25 00:35:51","system  ","2018-04-25 00:53:56","system  ","d"
"723","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-26 00:34:42","system  ","2018-04-25 00:53:56","system  ","d"
"724","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-27 00:35:09","system  ","2018-04-25 00:53:56","system  ","d"
"725","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-28 00:37:34","system  ","2018-04-25 00:53:56","system  ","d"
"726","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-29 00:35:30","system  ","2018-04-25 00:53:56","system  ","d"
"727","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-30 00:35:03","system  ","2018-04-25 00:53:56","system  ","d"
"728","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2011-12-31 00:35:01","system  ","2018-04-25 00:53:56","system  ","d"
"729","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-01 00:35:22","system  ","2018-04-25 00:53:56","system  ","d"
"730","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-02 00:35:38","system  ","2018-04-25 00:53:56","system  ","d"
"731","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-03 00:34:41","system  ","2018-04-25 00:53:56","system  ","d"
"732","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-04 00:35:38","system  ","2018-04-25 00:53:56","system  ","d"
"733","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-05 00:37:44","system  ","2018-04-25 00:53:56","system  ","d"
"734","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-06 00:38:16","system  ","2018-04-25 00:53:56","system  ","d"
"735","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-07 00:36:57","system  ","2018-04-25 00:53:56","system  ","d"
"736","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-08 00:35:11","system  ","2018-04-25 00:53:56","system  ","d"
"737","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-09 00:35:39","system  ","2018-04-25 00:53:56","system  ","d"
"738","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-10 00:35:32","system  ","2018-04-25 00:53:56","system  ","d"
"739","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-11 00:36:57","system  ","2018-04-25 00:53:56","system  ","d"
"740","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-12 00:36:49","system  ","2018-04-25 00:53:56","system  ","d"
"741","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-13 00:36:03","system  ","2018-04-25 00:53:56","system  ","d"
"742","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-14 00:36:23","system  ","2018-04-25 00:53:56","system  ","d"
"743","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-15 00:35:37","system  ","2018-04-25 00:53:56","system  ","d"
"744","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-16 00:35:41","system  ","2018-04-25 00:53:56","system  ","d"
"745","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-17 00:35:54","system  ","2018-04-25 00:53:56","system  ","d"
"746","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-18 00:39:32","system  ","2018-04-25 00:53:56","system  ","d"
"747","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-19 00:36:37","system  ","2018-04-25 00:53:56","system  ","d"
"748","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-20 00:37:39","system  ","2018-04-25 00:53:56","system  ","d"
"749","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-21 00:37:11","system  ","2018-04-25 00:53:56","system  ","d"
"750","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-22 00:36:26","system  ","2018-04-25 00:53:56","system  ","d"
"751","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-23 00:36:00","system  ","2018-04-25 00:53:56","system  ","d"
"752","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-24 00:36:10","system  ","2018-04-25 00:53:56","system  ","d"
"753","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-25 00:38:11","system  ","2018-04-25 00:53:56","system  ","d"
"754","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-26 00:37:38","system  ","2018-04-25 00:53:56","system  ","d"
"755","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-27 00:38:45","system  ","2018-04-25 00:53:56","system  ","d"
"756","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-28 00:37:06","system  ","2018-04-25 00:53:56","system  ","d"
"757","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-29 00:36:33","system  ","2018-04-25 00:53:56","system  ","d"
"758","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-30 00:35:50","system  ","2018-04-25 00:53:56","system  ","d"
"759","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-01-31 00:36:36","system  ","2018-04-25 00:53:56","system  ","d"
"760","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-01 00:41:22","system  ","2018-04-25 00:53:56","system  ","d"
"761","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-02 00:38:11","system  ","2018-04-25 00:53:56","system  ","d"
"762","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-03 00:37:26","system  ","2018-04-25 00:53:56","system  ","d"
"763","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-04 00:36:39","system  ","2018-04-25 00:53:56","system  ","d"
"764","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-05 00:36:18","system  ","2018-04-25 00:53:56","system  ","d"
"765","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-06 00:35:24","system  ","2018-04-25 00:53:56","system  ","d"
"766","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-07 00:37:00","system  ","2018-04-25 00:53:56","system  ","d"
"767","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-08 00:37:16","system  ","2018-04-25 00:53:56","system  ","d"
"768","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-09 00:38:18","system  ","2018-04-25 00:53:56","system  ","d"
"769","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-10 00:37:24","system  ","2018-04-25 00:53:56","system  ","d"
"770","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-11 00:39:53","system  ","2018-04-25 00:53:56","system  ","d"
"771","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-12 00:38:14","system  ","2018-04-25 00:53:56","system  ","d"
"772","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-13 00:35:55","system  ","2018-04-25 00:53:56","system  ","d"
"773","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-14 00:38:56","system  ","2018-04-25 00:53:56","system  ","d"
"774","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-15 00:42:11","system  ","2018-04-25 00:53:56","system  ","d"
"775","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-16 00:38:27","system  ","2018-04-25 00:53:56","system  ","d"
"776","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-17 00:37:57","system  ","2018-04-25 00:53:56","system  ","d"
"777","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-18 00:37:43","system  ","2018-04-25 00:53:56","system  ","d"
"778","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-19 00:37:26","system  ","2018-04-25 00:53:56","system  ","d"
"779","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-20 00:35:58","system  ","2018-04-25 00:53:56","system  ","d"
"780","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-21 00:36:54","system  ","2018-04-25 00:53:56","system  ","d"
"781","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-22 00:37:43","system  ","2018-04-25 00:53:56","system  ","d"
"782","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-23 00:38:03","system  ","2018-04-25 00:53:56","system  ","d"
"783","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-24 00:38:00","system  ","2018-04-25 00:53:56","system  ","d"
"784","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-25 00:37:57","system  ","2018-04-25 00:53:56","system  ","d"
"785","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-26 00:37:01","system  ","2018-04-25 00:53:56","system  ","d"
"786","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-27 00:36:23","system  ","2018-04-25 00:53:56","system  ","d"
"787","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-28 00:36:51","system  ","2018-04-25 00:53:56","system  ","d"
"788","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-02-29 00:37:53","system  ","2018-04-25 00:53:56","system  ","d"
"789","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-01 00:39:12","system  ","2018-04-25 00:53:56","system  ","d"
"790","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-02 00:37:19","system  ","2018-04-25 00:53:56","system  ","d"
"791","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-03 00:36:46","system  ","2018-04-25 00:53:56","system  ","d"
"792","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-04 00:35:56","system  ","2018-04-25 00:53:56","system  ","d"
"793","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-05 00:34:47","system  ","2018-04-25 00:53:56","system  ","d"
"794","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-06 00:36:51","system  ","2018-04-25 00:53:56","system  ","d"
"795","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-07 00:36:55","system  ","2018-04-25 00:53:56","system  ","d"
"796","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-08 00:37:30","system  ","2018-04-25 00:53:56","system  ","d"
"797","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-09 00:37:58","system  ","2018-04-25 00:53:56","system  ","d"
"798","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-10 00:38:57","system  ","2018-04-25 00:53:56","system  ","d"
"799","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-11 00:35:50","system  ","2018-04-25 00:53:56","system  ","d"
"800","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-12 00:35:48","system  ","2018-04-25 00:53:56","system  ","d"
"801","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-13 00:37:16","system  ","2018-04-25 00:53:56","system  ","d"
"802","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-14 00:42:28","system  ","2018-04-25 00:53:56","system  ","d"
"803","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-15 00:39:32","system  ","2018-04-25 00:53:56","system  ","d"
"804","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-16 00:38:22","system  ","2018-04-25 00:53:56","system  ","d"
"805","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-17 00:39:01","system  ","2018-04-25 00:53:56","system  ","d"
"806","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-18 00:36:32","system  ","2018-04-25 00:53:56","system  ","d"
"807","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-19 00:36:23","system  ","2018-04-25 00:53:56","system  ","d"
"808","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-20 00:37:00","system  ","2018-04-25 00:53:56","system  ","d"
"809","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-21 00:36:19","system  ","2018-04-25 00:53:56","system  ","d"
"810","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-22 00:37:37","system  ","2018-04-25 00:53:56","system  ","d"
"811","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-23 00:37:49","system  ","2018-04-25 00:53:56","system  ","d"
"812","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-24 00:37:25","system  ","2018-04-25 00:53:56","system  ","d"
"813","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-25 00:36:51","system  ","2018-04-25 00:53:56","system  ","d"
"814","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-26 00:35:49","system  ","2018-04-25 00:53:56","system  ","d"
"815","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-27 00:37:28","system  ","2018-04-25 00:53:56","system  ","d"
"816","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-28 00:40:40","system  ","2018-04-25 00:53:56","system  ","d"
"817","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-29 00:37:22","system  ","2018-04-25 00:53:56","system  ","d"
"818","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-30 00:37:44","system  ","2018-04-25 00:53:56","system  ","d"
"819","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-03-31 00:38:29","system  ","2018-04-25 00:53:56","system  ","d"
"820","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-01 00:36:32","system  ","2018-04-25 00:53:56","system  ","d"
"821","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-02 00:36:09","system  ","2018-04-25 00:53:56","system  ","d"
"822","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-03 00:37:08","system  ","2018-04-25 00:53:56","system  ","d"
"823","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-04 00:36:40","system  ","2018-04-25 00:53:56","system  ","d"
"824","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-05 00:37:30","system  ","2018-04-25 00:53:56","system  ","d"
"825","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-06 00:37:51","system  ","2018-04-25 00:53:56","system  ","d"
"826","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-07 00:38:56","system  ","2018-04-25 00:53:56","system  ","d"
"827","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-08 00:36:22","system  ","2018-04-25 00:53:56","system  ","d"
"828","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-09 00:35:32","system  ","2018-04-25 00:53:56","system  ","d"
"829","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-10 00:36:21","system  ","2018-04-25 00:53:56","system  ","d"
"830","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-11 00:37:54","system  ","2018-04-25 00:53:56","system  ","d"
"831","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-12 00:40:12","system  ","2018-04-25 00:53:56","system  ","d"
"832","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-13 00:38:33","system  ","2018-04-25 00:53:56","system  ","d"
"833","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-14 00:37:17","system  ","2018-04-25 00:53:56","system  ","d"
"834","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-15 00:36:01","system  ","2018-04-25 00:53:56","system  ","d"
"835","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-16 00:34:48","system  ","2018-04-25 00:53:56","system  ","d"
"836","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-17 00:36:55","system  ","2018-04-25 00:53:56","system  ","d"
"837","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-18 00:41:09","system  ","2018-04-25 00:53:56","system  ","d"
"838","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-19 00:45:58","system  ","2018-04-25 00:53:56","system  ","d"
"839","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-20 00:37:46","system  ","2018-04-25 00:53:56","system  ","d"
"840","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-21 00:38:53","system  ","2018-04-25 00:53:56","system  ","d"
"841","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-22 00:37:00","system  ","2018-04-25 00:53:56","system  ","d"
"842","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-23 00:37:34","system  ","2018-04-25 00:53:56","system  ","d"
"843","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-24 00:37:02","system  ","2018-04-25 00:53:56","system  ","d"
"844","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-25 00:38:54","system  ","2018-04-25 00:53:56","system  ","d"
"845","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-26 00:39:12","system  ","2018-04-25 00:53:56","system  ","d"
"846","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-27 00:40:40","system  ","2018-04-25 00:53:56","system  ","d"
"847","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-28 00:40:10","system  ","2018-04-25 00:53:56","system  ","d"
"848","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-29 00:38:13","system  ","2018-04-25 00:53:56","system  ","d"
"849","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-04-30 00:37:48","system  ","2018-04-25 00:53:56","system  ","d"
"850","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-01 00:37:42","system  ","2018-04-25 00:53:56","system  ","d"
"851","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-02 00:39:33","system  ","2018-04-25 00:53:56","system  ","d"
"852","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-03 00:38:33","system  ","2018-04-25 00:53:56","system  ","d"
"853","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-04 00:36:54","system  ","2018-04-25 00:53:56","system  ","d"
"854","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-05 00:35:40","system  ","2018-04-25 00:53:56","system  ","d"
"855","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-06 00:36:30","system  ","2018-04-25 00:53:56","system  ","d"
"856","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-07 00:37:31","system  ","2018-04-25 00:53:56","system  ","d"
"857","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-08 00:37:30","system  ","2018-04-25 00:53:56","system  ","d"
"858","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-09 00:38:01","system  ","2018-04-25 00:53:56","system  ","d"
"859","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-10 00:37:39","system  ","2018-04-25 00:53:56","system  ","d"
"860","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-11 00:39:11","system  ","2018-04-25 00:53:56","system  ","d"
"861","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-12 00:38:24","system  ","2018-04-25 00:53:56","system  ","d"
"862","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-13 00:36:34","system  ","2018-04-25 00:53:56","system  ","d"
"863","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-14 00:36:19","system  ","2018-04-25 00:53:56","system  ","d"
"864","34","ﾉｰﾘﾂｼﾞｲﾝﾀｰﾅｼﾖﾅﾙ","2012-05-15 00:38:07","system  ","2018-04-25 00:53:56","system  ","d"
