"000001","北海道","01010","札幌","1000159","札幌大丸","73668","札幌大丸 ｱﾝﾀｲﾄﾙ","201710","133","49.63","21","39"
"000001","北海道","01010","札幌","1000159","札幌大丸","73668","札幌大丸 ｱﾝﾀｲﾄﾙ","201711","273","59.74","54","40"
"000001","北海道","01010","札幌","1000159","札幌大丸","73668","札幌大丸 ｱﾝﾀｲﾄﾙ","201712","172","51.96","48","41"
"000001","北海道","01010","札幌","1000159","札幌大丸","73668","札幌大丸 ｱﾝﾀｲﾄﾙ","201801","204","53.68","41","42"
"000001","北海道","01010","札幌","1000159","札幌大丸","73668","札幌大丸 ｱﾝﾀｲﾄﾙ","201802","77","46.11","23","43"
"000001","北海道","01010","札幌","1000159","札幌大丸","73668","札幌大丸 ｱﾝﾀｲﾄﾙ","201803","15","45.45","0","44"
"000001","北海道","01010","札幌","1000159","札幌大丸","73668","札幌大丸 ｱﾝﾀｲﾄﾙ","","874","53.42","187","45"
"000001","北海道","01010","札幌","1000159","札幌大丸","73669","札幌大丸 ｲﾝﾃﾞｨｳﾞｨﾗｰｼﾞ","201710","205","61.75","117","46"
"000001","北海道","01010","札幌","1000159","札幌大丸","73669","札幌大丸 ｲﾝﾃﾞｨｳﾞｨﾗｰｼﾞ","201711","363","74.85","192","47"
"000001","北海道","01010","札幌","1000159","札幌大丸","73669","札幌大丸 ｲﾝﾃﾞｨｳﾞｨﾗｰｼﾞ","201712","310","69.82","170","48"
"000001","北海道","01010","札幌","1000159","札幌大丸","73669","札幌大丸 ｲﾝﾃﾞｨｳﾞｨﾗｰｼﾞ","201801","285","55.02","101","49"
"000001","北海道","01010","札幌","1000159","札幌大丸","73669","札幌大丸 ｲﾝﾃﾞｨｳﾞｨﾗｰｼﾞ","201802","189","64.51","89","50"
"000001","北海道","01010","札幌","1000159","札幌大丸","73669","札幌大丸 ｲﾝﾃﾞｨｳﾞｨﾗｰｼﾞ","201803","28","51.85","13","51"
"000001","北海道","01010","札幌","1000159","札幌大丸","73669","札幌大丸 ｲﾝﾃﾞｨｳﾞｨﾗｰｼﾞ","","1380","64.91","682","52"
"000001","北海道","01010","札幌","1000159","札幌大丸","76175","札幌大丸 ｲﾝﾃﾞｨｳﾞｨVAI","201710","231","56.62","62","53"
"000001","北海道","01010","札幌","1000159","札幌大丸","76175","札幌大丸 ｲﾝﾃﾞｨｳﾞｨVAI","201711","473","73.11","138","54"
"000001","北海道","01010","札幌","1000159","札幌大丸","76175","札幌大丸 ｲﾝﾃﾞｨｳﾞｨVAI","201712","352","66.92","105","55"
"000001","北海道","01010","札幌","1000159","札幌大丸","76175","札幌大丸 ｲﾝﾃﾞｨｳﾞｨVAI","201801","404","54.30","72","56"
"000001","北海道","01010","札幌","1000159","札幌大丸","76175","札幌大丸 ｲﾝﾃﾞｨｳﾞｨVAI","201802","187","65.16","32","57"
"000001","北海道","01010","札幌","1000159","札幌大丸","76175","札幌大丸 ｲﾝﾃﾞｨｳﾞｨVAI","201803","28","53.85","2","58"
"000001","北海道","01010","札幌","1000159","札幌大丸","76175","札幌大丸 ｲﾝﾃﾞｨｳﾞｨVAI","","1675","62.88","411","59"
"000001","北海道","01010","札幌","1000159","札幌大丸","76180","札幌大丸 ｸｰﾄﾞｼｬﾝｽ","201710","193","67.48","107","60"
"000001","北海道","01010","札幌","1000159","札幌大丸","76180","札幌大丸 ｸｰﾄﾞｼｬﾝｽ","201711","309","68.51","164","61"
"000001","北海道","01010","札幌","1000159","札幌大丸","76180","札幌大丸 ｸｰﾄﾞｼｬﾝｽ","201712","268","73.02","148","62"
"000001","北海道","01010","札幌","1000159","札幌大丸","76180","札幌大丸 ｸｰﾄﾞｼｬﾝｽ","201801","290","56.53","128","63"
"000001","北海道","01010","札幌","1000159","札幌大丸","76180","札幌大丸 ｸｰﾄﾞｼｬﾝｽ","201802","134","61.19","68","64"
"000001","北海道","01010","札幌","1000159","札幌大丸","76180","札幌大丸 ｸｰﾄﾞｼｬﾝｽ","201803","28","62.22","11","65"
"000001","北海道","01010","札幌","1000159","札幌大丸","76180","札幌大丸 ｸｰﾄﾞｼｬﾝｽ","","1222","64.97","626","66"
"000001","北海道","01010","札幌","1000159","札幌大丸","77099","札幌大丸 ｱﾀﾞﾊﾞｯﾄ","201710","66","48.53","25","67"
"000001","北海道","01010","札幌","1000159","札幌大丸","77099","札幌大丸 ｱﾀﾞﾊﾞｯﾄ","201711","81","66.39","38","68"
"000001","北海道","01010","札幌","1000159","札幌大丸","77099","札幌大丸 ｱﾀﾞﾊﾞｯﾄ","201712","69","48.25","30","69"
"000001","北海道","01010","札幌","1000159","札幌大丸","77099","札幌大丸 ｱﾀﾞﾊﾞｯﾄ","201801","75","46.01","27","70"
"000001","北海道","01010","札幌","1000159","札幌大丸","77099","札幌大丸 ｱﾀﾞﾊﾞｯﾄ","201802","67","35.45","36","71"
"000001","北海道","01010","札幌","1000159","札幌大丸","77099","札幌大丸 ｱﾀﾞﾊﾞｯﾄ","201803","7","50.00","3","72"
"000001","北海道","01010","札幌","1000159","札幌大丸","77099","札幌大丸 ｱﾀﾞﾊﾞｯﾄ","","365","47.59","159","73"
"000001","北海道","01010","札幌","1000159","札幌大丸","81154","札幌大丸 ﾘﾌﾚｸﾄ","201710","117","70.91","32","74"
"000001","北海道","01010","札幌","1000159","札幌大丸","81154","札幌大丸 ﾘﾌﾚｸﾄ","201711","221","75.17","55","75"
"000001","北海道","01010","札幌","1000159","札幌大丸","81154","札幌大丸 ﾘﾌﾚｸﾄ","201712","161","71.88","52","76"
"000001","北海道","01010","札幌","1000159","札幌大丸","81154","札幌大丸 ﾘﾌﾚｸﾄ","201801","192","60.00","41","77"
"000001","北海道","01010","札幌","1000159","札幌大丸","81154","札幌大丸 ﾘﾌﾚｸﾄ","201802","70","55.56","13","78"
"000001","北海道","01010","札幌","1000159","札幌大丸","81154","札幌大丸 ﾘﾌﾚｸﾄ","201803","9","39.13","3","79"
"000001","北海道","01010","札幌","1000159","札幌大丸","81154","札幌大丸 ﾘﾌﾚｸﾄ","","770","66.84","196","80"
"000001","北海道","01010","札幌","1000159","札幌大丸","","","201710","1526","58.87","425","81"
"000001","北海道","01010","札幌","1000159","札幌大丸","","","201711","2299","66.64","693","82"
"000001","北海道","01010","札幌","1000159","札幌大丸","","","201712","2170","60.23","670","83"
